ExportDate,EquipmentID,Cycle,Timestamp,Sensor_2,Sensor_3,Sensor_4,Sensor_7,Sensor_8,Sensor_9,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_17,LatentZ1,LatentZ2,NearestDistance,PredictedStatus,IsWarning,WorkOrder,MaintenanceCost
2026-07-02,ENG-008,95,2026-01-04 23:00:00,642.05,1590.52,1408.27,552.86,2388.07,9047.01,47.4,521.1,2388.07,8124.87,8.4759,394.0,0.017158,0.022501,0.001581,Healthy,0,WO477179,296.6
2026-07-02,ENG-008,96,2026-01-05 00:00:00,642.72,1586.72,1407.42,553.54,2388.08,9042.07,47.51,521.1,2388.09,8128.83,8.4462,394.0,0.015496,-0.053817,0.003582,Healthy,0,WO755783,236.22
2026-07-02,ENG-008,97,2026-01-05 01:00:00,642.23,1590.89,1408.31,553.24,2388.14,9041.68,47.43,521.92,2388.14,8130.82,8.4173,394.0,0.029954,-0.085782,0.000888,Healthy,0,WO482297,1820.1
2026-07-02,ENG-008,98,2026-01-05 02:00:00,642.62,1577.28,1407.18,552.95,2388.11,9048.67,47.48,521.5,2388.09,8123.44,8.4293,392.0,0.024633,-0.174788,0.002139,Healthy,0,WO438861,2021.13
2026-07-02,ENG-008,99,2026-01-05 03:00:00,642.99,1587.82,1407.66,553.76,2388.11,9056.05,47.41,521.37,2388.1,8126.02,8.426,392.0,0.033736,-0.132816,0.001853,Healthy,0,WO255023,2615.82
2026-07-02,ENG-008,100,2026-01-05 04:00:00,642.8,1592.86,1406.44,553.61,2388.11,9049.64,47.49,521.65,2388.12,8129.26,8.4467,392.0,0.040131,-0.028563,0.002152,Healthy,0,WO995338,1856.78
2026-07-02,ENG-008,101,2026-01-05 05:00:00,642.53,1592.17,1412.19,553.64,2388.16,9050.22,47.47,521.8,2388.1,8129.33,8.4687,392.0,0.028906,-0.011276,0.003358,Healthy,0,WO780440,1479.05
2026-07-02,ENG-008,102,2026-01-05 06:00:00,642.61,1587.28,1412.59,553.45,2388.12,9051.38,47.6,521.66,2388.08,8132.98,8.4535,393.0,0.035311,-0.021377,0.002305,Healthy,0,WO532390,1111.81
2026-07-02,ENG-008,103,2026-01-05 07:00:00,641.88,1595.39,1405.59,553.28,2388.17,9048.44,47.46,521.56,2388.12,8129.58,8.4068,391.0,0.028006,-0.419865,0.001286,Healthy,0,WO110284,412.57
2026-07-02,ENG-008,104,2026-01-05 08:00:00,642.4,1588.41,1414.56,553.72,2388.09,9054.82,47.56,521.41,2388.08,8129.3,8.4015,393.0,0.034926,-0.038936,0.000896,Healthy,0,WO666065,1239.21
2026-07-02,ENG-008,105,2026-01-05 09:00:00,642.58,1588.4,1404.37,552.58,2388.1,9051.48,47.37,521.25,2388.09,8130.57,8.4433,393.0,0.042567,-0.001171,0.001749,Healthy,0,WO216511,994.18
2026-07-02,ENG-008,106,2026-01-05 10:00:00,642.54,1584.31,1413.57,553.41,2388.09,9054.23,47.54,521.2,2388.07,8127.1,8.4001,394.0,0.035906,-0.200774,0.001115,Healthy,0,WO963710,1803.9
2026-07-02,ENG-008,107,2026-01-05 11:00:00,642.49,1591.31,1412.84,553.92,2388.13,9052.15,47.45,521.31,2388.08,8120.7,8.4256,393.0,0.01458,-0.111987,0.002822,Healthy,0,WO568227,2327.25
2026-07-02,ENG-008,108,2026-01-05 12:00:00,642.91,1590.77,1400.02,553.37,2388.09,9048.76,47.47,521.58,2388.07,8133.76,8.4352,393.0,0.05592,-0.078378,0.00128,Healthy,0,WO410040,1024.96
2026-07-02,ENG-008,109,2026-01-05 13:00:00,642.55,1589.58,1410.22,553.03,2388.07,9047.3,47.46,521.11,2388.14,8135.73,8.436,394.0,0.021429,0.120274,0.000989,Healthy,0,WO701961,725.17
2026-07-02,ENG-008,110,2026-01-05 14:00:00,642.45,1589.52,1409.35,553.6,2388.11,9048.5,47.5,521.69,2387.97,8130.11,8.4185,392.0,0.046091,-0.288875,0.002488,Healthy,0,WO826028,2682.97
2026-07-02,ENG-008,111,2026-01-05 15:00:00,643.04,1592.69,1403.2,553.35,2388.09,9054.86,47.52,521.75,2388.15,8131.54,8.4893,393.0,0.049272,0.100548,0.001789,Healthy,0,WO608478,1670.77
2026-07-02,ENG-009,20,2026-01-01 20:00:00,643.26,1585.85,1408.75,553.14,2388.12,9048.15,47.38,522.12,2388.1,8127.65,8.4539,391.0,0.041588,-0.235574,0.001489,Healthy,0,WO272584,904.89
2026-07-02,ENG-009,21,2026-01-01 21:00:00,642.81,1584.33,1406.5,553.09,2388.09,9041.68,47.57,521.29,2388.09,8133.25,8.4444,393.0,0.007861,0.103374,0.00029,Healthy,0,WO127704,2599.68
2026-07-02,ENG-009,22,2026-01-01 22:00:00,642.61,1592.16,1409.09,553.96,2388.09,9050.42,47.59,521.73,2388.14,8132.69,8.425,392.0,0.043615,-0.115002,0.001454,Healthy,0,WO716036,746.92
2026-07-02,ENG-009,23,2026-01-01 23:00:00,643.07,1587.44,1403.85,553.48,2388.1,9050.3,47.56,521.42,2388.1,8132.54,8.445,394.0,0.028912,0.099301,0.002385,Healthy,0,WO432486,1839.17
2026-07-02,ENG-009,24,2026-01-02 00:00:00,642.08,1595.48,1402.11,553.19,2388.1,9049.95,47.32,521.4,2388.09,8135.64,8.4146,393.0,0.042556,-0.264193,0.002072,Healthy,0,WO482561,1351.6
2026-07-02,ENG-009,25,2026-01-02 01:00:00,642.37,1587.06,1406.65,553.89,2388.11,9052.09,47.39,521.56,2388.13,8129.0,8.424,393.0,0.02356,-0.26996,0.003643,Healthy,0,WO724528,1071.75
2026-07-02,ENG-009,26,2026-01-02 02:00:00,642.25,1594.76,1411.33,553.22,2388.1,9055.85,47.78,521.19,2388.09,8124.77,8.4269,393.0,0.007133,0.194046,0.000386,Healthy,0,WO741806,2879.61
2026-07-02,ENG-009,27,2026-01-02 03:00:00,642.92,1586.14,1409.4,553.45,2388.14,9045.08,47.33,521.59,2388.08,8130.4,8.4419,394.0,0.019431,-0.050965,0.002157,Healthy,0,WO354969,994.39
2026-07-02,ENG-009,28,2026-01-02 04:00:00,642.42,1600.35,1414.06,553.13,2388.1,9049.27,47.3,521.86,2388.1,8129.83,8.4322,394.0,0.048831,-0.008942,0.002326,Healthy,0,WO771308,467.73
2026-07-02,ENG-009,29,2026-01-02 05:00:00,642.51,1590.24,1412.15,552.98,2388.11,9055.0,47.54,521.34,2388.11,8131.6,8.4248,393.0,0.038409,0.031285,0.002286,Healthy,0,WO176239,2756.49
2026-07-02,ENG-009,30,2026-01-02 06:00:00,642.76,1591.28,1411.63,553.48,2388.1,9056.54,47.51,521.18,2388.1,8132.21,8.4977,392.0,0.035711,0.071378,0.00106,Healthy,0,WO491446,2617.9
2026-07-02,ENG-009,31,2026-01-02 07:00:00,642.79,1589.94,1411.53,553.13,2388.14,9049.17,47.57,521.33,2388.11,8130.73,8.4312,394.0,-0.005285,0.252711,0.001386,Healthy,0,WO770302,2758.53
2026-07-02,ENG-009,32,2026-01-02 08:00:00,642.87,1585.15,1407.44,553.78,2388.09,9057.57,47.47,521.92,2388.08,8129.72,8.4309,392.0,0.043663,-0.292364,0.000286,Warning,1,WO341292,14122.81
2026-07-02,ENG-009,33,2026-01-02 09:00:00,642.81,1581.97,1402.32,552.74,2388.08,9053.11,47.43,520.97,2388.12,8129.25,8.4533,394.0,0.020547,0.057611,0.002619,Healthy,0,WO417631,906.83
2026-07-02,ENG-009,34,2026-01-02 10:00:00,642.41,1581.85,1415.06,553.42,2388.11,9054.23,47.5,520.99,2388.12,8134.96,8.4212,392.0,0.028342,-0.08802,0.000979,Healthy,0,WO297597,778.54
2026-07-02,ENG-009,35,2026-01-02 11:00:00,642.67,1590.14,1411.51,552.46,2388.07,9047.57,47.49,521.28,2388.08,8133.75,8.4361,396.0,0.01082,0.2894,0.001274,Healthy,0,WO311999,2384.73
2026-07-02,ENG-009,36,2026-01-02 12:00:00,642.57,1592.47,1405.13,552.26,2388.08,9046.42,47.48,521.31,2388.1,8135.21,8.4138,393.0,0.05317,-0.151396,0.001458,Healthy,0,WO961047,1648.02
2026-07-02,ENG-009,37,2026-01-02 13:00:00,642.97,1591.64,1406.4,553.28,2388.12,9048.62,47.6,521.59,2388.06,8127.88,8.4354,393.0,0.027131,0.034058,0.001422,Healthy,0,WO522931,1599.77
2026-07-02,ENG-010,65,2026-01-03 17:00:00,642.16,1584.7,1389.97,554.68,2388.05,9064.09,47.23,522.28,2388.06,8149.09,8.3703,393.0,0.02682,-1.088258,0.001245,Healthy,0,WO678845,2119.6
2026-07-02,ENG-010,66,2026-01-03 18:00:00,641.69,1588.58,1406.9,554.11,2388.05,9060.61,47.15,522.38,2388.06,8143.47,8.4266,392.0,0.020557,-0.941511,0.002525,Healthy,0,WO716551,1394.19
2026-07-02,ENG-010,67,2026-01-03 19:00:00,642.59,1583.92,1396.08,555.02,2387.98,9057.37,47.28,522.48,2387.99,8145.68,8.3891,392.0,0.038832,-1.089692,0.002367,Healthy,0,WO531924,
2026-07-02,ENG-010,68,2026-01-03 20:00:00,642.05,1590.69,1401.5,554.13,2388.01,9066.62,47.24,522.05,2388.04,8141.97,8.4298,394.0,0.045703,-0.701984,0.001078,Healthy,0,WO441734,2929.44
2026-07-02,ENG-010,69,2026-01-03 21:00:00,642.18,1588.3,1402.52,554.67,2388.02,9064.71,47.11,522.8,2388.04,8145.09,8.4053,391.0,0.048051,-1.144526,0.001505,Healthy,0,WO793905,
2026-07-02,ENG-010,70,2026-01-03 22:00:00,642.14,1580.57,1400.44,554.35,2388.0,9065.15,47.25,522.09,2388.06,8142.47,8.4,392.0,0.02011,-1.092547,0.003107,Healthy,0,WO864761,2331.51
2026-07-02,ENG-010,71,2026-01-03 23:00:00,642.07,1585.23,1395.64,554.29,2387.97,9062.38,47.37,522.55,2388.04,8142.22,8.3957,393.0,0.046104,-1.112727,0.001656,Healthy,0,WO290805,485.32
2026-07-02,ENG-010,72,2026-01-04 00:00:00,642.34,1584.32,1399.95,554.1,2388.04,9060.89,47.18,522.7,2388.0,8143.65,8.3927,392.0,0.04161,-1.092682,0.000488,Healthy,0,WO116462,947.65
2026-07-02,ENG-010,73,2026-01-04 01:00:00,642.02,1587.84,1398.65,553.96,2388.03,9055.49,47.08,522.68,2387.98,8140.15,8.4288,392.0,0.05756,-1.015043,0.00301,Healthy,0,WO435007,1675.88
2026-07-02,ENG-010,74,2026-01-04 02:00:00,642.15,1588.01,1404.24,554.13,2388.01,9056.74,47.26,521.88,2388.0,8143.79,8.3967,391.0,0.037254,-1.027082,0.001859,Healthy,0,WO768476,317.15
2026-07-02,ENG-010,75,2026-01-04 03:00:00,642.65,1591.07,1385.51,554.46,2388.01,9066.16,47.31,521.87,2388.02,8141.94,8.3926,392.0,0.040199,-0.999356,0.000345,Healthy,0,WO625141,1509.79
2026-07-02,ENG-010,76,2026-01-04 04:00:00,642.4,1585.63,1395.13,554.39,2388.01,9054.86,47.21,522.07,2388.07,8141.48,8.3956,391.0,0.016747,-1.090392,0.001036,Healthy,0,WO877680,1874.83
2026-07-02,ENG-010,77,2026-01-04 05:00:00,641.63,1585.48,1395.1,554.46,2388.04,9063.29,47.24,522.51,2388.06,8144.84,8.3783,393.0,0.023586,-1.114838,0.002367,Healthy,0,WO134851,2235.24
2026-07-02,ENG-010,78,2026-01-04 06:00:00,642.37,1584.51,1402.06,554.57,2387.98,9059.55,47.08,522.01,2388.04,8146.78,8.3806,392.0,0.0105,-1.094604,0.004312,Healthy,0,WO735447,585.93
2026-07-02,ENG-010,79,2026-01-04 07:00:00,642.57,1582.06,1396.48,553.85,2387.98,9056.06,47.22,522.65,2388.0,8143.82,8.4104,393.0,0.060746,-0.908801,0.002572,Healthy,0,WO571756,2492.43
2026-07-02,ENG-010,80,2026-01-04 08:00:00,642.5,1583.12,1401.8,554.77,2388.01,9073.7,47.23,521.92,2387.96,8144.5,8.4082,393.0,0.036306,-0.938146,0.000977,Healthy,0,WO953773,509.0
2026-07-02,ENG-010,81,2026-01-04 09:00:00,642.02,1589.53,1398.34,554.42,2388.03,9062.59,47.19,522.34,2388.06,8139.55,8.3885,391.0,0.034612,-1.166511,0.001859,Healthy,0,WO208448,57.44
2026-07-02,ENG-010,82,2026-01-04 10:00:00,642.32,1575.96,1402.39,554.59,2388.06,9054.86,47.17,522.45,2388.08,8141.57,8.4117,394.0,0.008827,-0.912539,0.002878,Healthy,0,WO490048,148.35
2026-07-02,ENG-010,83,2026-01-04 11:00:00,641.92,1585.17,1401.37,554.41,2387.98,9060.11,47.47,522.09,2388.06,8150.14,8.3953,391.0,0.03007,-1.02188,0.001145,Healthy,0,WO916173,1571.88
2026-07-02,ENG-010,84,2026-01-04 12:00:00,641.63,1590.0,1402.0,553.63,2388.02,9059.98,47.15,522.36,2388.0,8144.48,8.3805,393.0,0.037155,-1.094203,0.000598,Healthy,0,WO799094,2806.21
2026-07-02,ENG-010,85,2026-01-04 13:00:00,642.06,1583.93,1397.79,553.77,2388.03,9063.17,47.27,522.45,2388.02,8140.29,8.4399,391.0,0.051045,-1.072258,0.000691,Healthy,0,WO922777,2746.34
2026-07-02,ENG-010,86,2026-01-04 14:00:00,642.54,1583.47,1397.46,554.41,2388.05,9062.79,47.1,522.4,2388.0,8141.54,8.4189,390.0,0.038376,-1.051244,,Healthy,0,WO893997,2670.59
2026-07-02,ENG-010,87,2026-01-04 15:00:00,641.73,1586.47,1398.42,554.1,2388.0,9063.05,47.4,521.9,2388.03,8139.62,8.3806,392.0,0.025631,-0.930708,0.001292,Healthy,0,WO287522,2483.99
2026-07-02,ENG-010,88,2026-01-04 16:00:00,642.3,1586.01,1398.76,554.45,2387.95,9060.72,47.22,523.01,2388.02,8142.99,8.4442,393.0,0.046755,-1.04614,0.000846,Healthy,0,WO758697,994.46
2026-07-02,ENG-010,89,2026-01-04 17:00:00,642.73,1581.1,1397.45,554.66,2388.04,9068.66,47.26,521.9,2388.01,8139.31,8.4047,391.0,0.033794,-0.904648,0.000423,Healthy,0,WO892798,1444.26
2026-07-02,ENG-010,90,2026-01-04 18:00:00,641.98,1589.33,1399.23,554.75,2388.03,9058.92,47.23,521.86,2388.02,8142.6,8.3916,392.0,0.013382,-1.036595,0.0034,Healthy,0,WO931490,1141.05
2026-07-02,ENG-010,91,2026-01-04 19:00:00,642.48,1589.51,1403.3,553.87,2388.03,9050.13,47.22,522.77,2388.05,8145.41,8.409,392.0,0.041164,-0.9117,0.000244,Healthy,0,WO222623,90.64
2026-07-02,ENG-010,92,2026-01-04 20:00:00,642.28,1584.44,1402.97,554.23,2388.06,9059.76,47.2,522.38,2388.01,8146.95,8.4173,391.0,0.039181,-1.029795,0.000846,Healthy,0,WO766068,1178.1
2026-07-02,ENG-010,93,2026-01-04 21:00:00,641.98,1586.68,1403.16,554.16,2388.0,9061.86,47.35,522.55,2387.98,8143.2,8.4181,392.0,0.055919,-0.94954,,Healthy,0,WO795798,182.86
2026-07-02,ENG-010,94,2026-01-04 22:00:00,642.13,1580.99,1400.67,554.77,2388.01,9055.12,47.26,521.82,2388.06,8139.83,8.414,393.0,0.008069,-1.062368,0.001922,Healthy,0,WO680628,433.86
2026-07-02,ENG-010,95,2026-01-04 23:00:00,642.02,1585.99,1394.55,554.08,2388.02,9057.57,47.1,522.02,2388.05,8137.62,8.4158,392.0,0.016204,-1.075797,0.000598,Healthy,0,WO782431,1840.6
2026-07-02,ENG-010,96,2026-01-05 00:00:00,642.36,1581.94,1403.38,554.07,2388.0,9069.25,47.41,522.81,2388.07,8139.01,8.4086,392.0,0.040244,-1.040297,0.001505,Healthy,0,WO993701,2481.96
2026-07-02,ENG-010,97,2026-01-05 01:00:00,642.17,1581.48,1396.34,554.51,2388.09,9066.53,47.22,522.3,2388.0,8140.92,8.4219,391.0,0.042705,-0.988618,0.002561,Healthy,0,WO328101,1487.35
2026-07-02,ENG-010,98,2026-01-05 02:00:00,642.36,1589.02,1407.55,554.33,2388.06,9062.04,47.45,522.02,2388.07,8140.49,8.4172,392.0,0.039212,-0.646133,0.000244,Healthy,0,WO202004,1595.73
2026-07-02,ENG-010,99,2026-01-05 03:00:00,642.62,1586.46,1395.52,554.36,2388.01,9060.51,47.26,522.3,2387.99,8143.77,8.4394,393.0,0.024787,-2.70291,0.005074,Healthy,0,WO774048,818.87
2026-07-02,ENG-010,100,2026-01-05 04:00:00,641.95,1579.63,1398.49,554.26,2388.02,9064.14,47.17,522.02,2388.02,8146.27,8.3815,391.0,0.027732,-1.084826,0.000691,Healthy,0,WO359821,153.89
2026-07-02,ENG-010,101,2026-01-05 05:00:00,642.47,1585.33,1398.14,554.24,2388.01,9054.79,47.3,522.51,2388.04,8146.91,8.4132,392.0,0.040256,-1.053439,0.000913,Healthy,0,WO844546,856.01
2026-07-02,ENG-010,102,2026-01-05 06:00:00,642.22,1585.31,1394.12,553.98,2388.04,9058.87,47.34,521.93,2388.02,8146.6,8.4062,391.0,-0.040189,-2.562326,0.009003,Healthy,0,WO537380,538.86
2026-07-02,ENG-010,103,2026-01-05 07:00:00,642.32,1588.35,1400.18,554.65,2388.01,9063.67,47.09,521.87,2388.07,8145.57,8.3968,391.0,0.011964,-1.054196,0.006404,Healthy,0,WO558783,
2026-07-02,ENG-010,104,2026-01-05 08:00:00,642.76,1578.18,1398.41,553.78,2388.06,9068.48,47.36,522.0,2388.07,8145.45,8.4113,394.0,0.023379,-0.895579,0.001221,Healthy,0,WO964692,
2026-07-02,ENG-010,105,2026-01-05 09:00:00,642.61,1583.62,1399.67,553.33,2388.07,9061.07,47.26,522.08,2388.07,8143.05,8.4029,394.0,0.032092,-0.716361,0.001582,Healthy,0,WO526021,2737.54
2026-07-02,ENG-010,106,2026-01-05 10:00:00,641.87,1589.38,1399.9,554.1,2388.02,9064.11,47.28,521.83,2388.05,8139.99,8.4345,393.0,0.035712,-0.685729,0.000961,Healthy,0,WO732016,582.87
2026-07-02,ENG-010,107,2026-01-05 11:00:00,642.05,1582.12,1397.07,553.2,2388.03,9060.91,47.24,521.62,2388.02,8144.85,8.391,392.0,0.040863,-0.958804,0.001444,Healthy,0,WO528714,502.72
2026-07-02,ENG-010,108,2026-01-05 12:00:00,642.3,1592.53,1400.93,554.41,2388.02,9061.36,47.17,522.26,2388.01,8145.47,8.3995,393.0,0.037632,-0.810818,0.001119,Healthy,0,WO233411,1800.84
2026-07-02,ENG-010,109,2026-01-05 13:00:00,642.27,1585.32,1397.23,554.38,2388.09,9062.47,47.45,522.26,2388.04,8143.44,8.3761,391.0,0.032091,-1.003106,0.001292,Healthy,0,WO712371,1519.61
2026-07-02,ENG-010,110,2026-01-05 14:00:00,641.83,1583.16,1396.14,554.71,2388.01,9057.47,47.25,521.49,2388.05,8137.87,8.3913,391.0,0.011231,-1.143617,0.004567,Healthy,0,WO682350,
2026-07-02,ENG-010,111,2026-01-05 15:00:00,642.66,1587.22,1399.47,554.17,2388.04,9061.44,47.26,522.05,2388.01,8144.79,8.4388,394.0,0.035706,-0.72765,0.0,Healthy,0,WO588895,1973.49
2026-07-02,ENG-010,112,2026-01-05 16:00:00,642.4,1586.73,1403.63,554.64,2388.04,9066.0,47.2,522.04,2387.97,8145.46,8.4435,393.0,0.033067,-0.891987,0.00217,Healthy,0,WO391236,2816.58
2026-07-02,ENG-010,113,2026-01-05 17:00:00,642.73,1586.14,1399.12,554.84,2387.94,9059.5,47.22,522.51,2388.04,8144.24,8.4076,391.0,0.038487,-1.134536,0.000345,Healthy,0,WO537667,2552.08
2026-07-02,ENG-010,114,2026-01-05 18:00:00,642.07,1585.43,1395.11,554.83,2388.02,9056.88,47.31,521.58,2388.05,8144.04,8.4121,393.0,0.010137,-0.920482,0.00299,Healthy,0,WO461760,1525.66
2026-07-02,ENG-010,115,2026-01-05 19:00:00,641.91,1586.46,1403.39,553.83,2387.98,9058.96,47.23,521.78,2388.01,8139.18,8.4252,392.0,0.022696,-0.998441,0.001525,Healthy,0,WO863783,808.01
2026-07-02,ENG-010,116,2026-01-05 20:00:00,642.23,1589.89,1404.01,553.63,2388.05,9065.72,47.21,521.9,2388.01,8142.06,8.416,392.0,0.036461,-0.687683,0.002142,Healthy,0,WO865768,1695.23
2026-07-02,ENG-010,117,2026-01-05 21:00:00,642.19,1587.35,1390.21,554.4,2387.99,9059.86,47.13,521.84,2388.01,8144.38,8.3846,392.0,0.029158,-1.138124,0.001092,Healthy,0,WO298548,2433.52
2026-07-02,ENG-010,118,2026-01-05 22:00:00,642.17,1587.11,1404.97,553.16,2388.08,9061.94,47.31,521.87,2388.08,8139.39,8.3874,392.0,0.034772,-0.594301,0.000863,Healthy,0,WO282052,2026.85
2026-07-02,ENG-010,119,2026-01-05 23:00:00,642.16,1591.13,1398.61,554.37,2388.03,9060.52,47.37,521.84,2388.08,8137.12,8.412,391.0,0.018983,-0.738921,0.001811,Healthy,0,WO374233,2685.96
2026-07-02,ENG-010,120,2026-01-06 00:00:00,641.96,1594.4,1397.59,553.87,2388.0,9067.07,47.49,521.78,2388.04,8145.78,8.3912,392.0,0.055207,-0.802609,0.001544,Healthy,0,WO396133,1092.0
2026-07-02,ENG-010,121,2026-01-06 01:00:00,642.23,1580.61,1398.42,554.56,2388.0,9062.58,47.35,522.52,2388.1,8143.03,8.4142,391.0,0.026771,-1.056547,0.000977,Healthy,0,WO259840,663.07
2026-07-02,ENG-010,122,2026-01-06 02:00:00,642.05,1581.46,1393.18,554.56,2388.07,9062.49,47.17,521.49,2387.98,8136.6,8.3753,392.0,0.026806,-1.176879,0.0,Healthy,0,WO109325,1087.14
2026-07-02,ENG-010,123,2026-01-06 03:00:00,641.9,1585.15,1401.12,553.81,2388.01,9066.3,47.16,522.19,2388.04,8143.58,8.4377,391.0,0.040988,-0.996104,0.003117,Healthy,0,WO106950,2712.72
2026-07-02,ENG-010,124,2026-01-06 04:00:00,642.17,1589.98,1401.6,554.32,2388.02,9062.6,47.12,522.22,2388.03,8146.84,8.3778,394.0,0.014794,-0.894978,0.003257,Healthy,0,WO280274,1343.88
2026-07-02,ENG-010,125,2026-01-06 05:00:00,642.68,1587.61,1408.5,553.88,2388.07,9067.26,47.18,522.08,2388.06,8141.76,8.4187,392.0,0.039252,-0.655546,0.002719,Healthy,0,WO796211,1873.99
2026-07-02,ENG-010,126,2026-01-06 06:00:00,641.8,1588.46,1400.33,553.97,2388.0,9068.51,47.4,522.47,2388.05,8142.98,8.441,392.0,0.050323,-0.879767,0.001744,Healthy,0,WO266049,769.34
2026-07-02,ENG-010,127,2026-01-06 07:00:00,642.44,1581.78,1400.0,554.35,2388.03,9056.04,47.31,521.84,2388.0,8151.33,8.4055,394.0,0.034515,-0.713819,0.001359,Healthy,0,WO405576,1862.5
2026-07-02,ENG-010,128,2026-01-06 08:00:00,642.22,1591.58,1396.94,554.04,2387.98,9070.9,47.09,522.07,2388.06,8142.73,8.4113,391.0,0.037232,-1.060657,0.001827,Healthy,0,WO899346,2910.12
2026-07-02,ENG-011,29,2026-01-02 05:00:00,643.16,1590.16,1405.78,553.18,2388.07,9033.58,47.66,521.29,2388.13,8120.49,8.434,393.0,-0.014173,0.109704,0.003403,Healthy,0,WO703117,1840.94
2026-07-02,ENG-011,30,2026-01-02 06:00:00,642.48,1592.14,1412.52,553.32,2388.14,9037.63,47.56,521.0,2388.16,8120.47,8.4217,393.0,-0.044471,0.171242,0.004372,Healthy,0,WO618945,2605.68
2026-07-02,ENG-011,31,2026-01-02 07:00:00,642.62,1596.26,1408.5,553.55,2388.12,9041.57,47.65,520.85,2388.15,8122.06,8.4177,394.0,-0.040865,0.274195,0.000846,Healthy,0,WO104799,1024.49
2026-07-02,ENG-011,32,2026-01-02 08:00:00,642.26,1600.72,1402.62,552.82,2388.17,9030.68,47.56,520.72,2388.12,8115.77,8.4551,392.0,-0.057085,0.278375,0.004684,Warning,1,WO295795,
2026-07-02,ENG-011,33,2026-01-02 09:00:00,641.95,1590.24,1408.63,553.5,2388.19,9036.86,47.49,521.03,2388.16,8117.91,8.4222,392.0,-0.037054,-0.054855,0.018845,Healthy,0,WO316418,1476.81
2026-07-02,ENG-011,34,2026-01-02 10:00:00,642.4,1584.58,1405.26,553.23,2388.17,9045.5,47.51,521.04,2388.12,8121.33,8.406,393.0,-0.017547,-0.046518,0.005875,Healthy,0,WO813648,608.76
2026-07-02,ENG-011,35,2026-01-02 11:00:00,642.16,1594.7,1411.34,553.51,2388.13,9038.22,47.41,522.0,2388.13,8115.74,8.4362,394.0,-0.019693,0.04023,0.002271,Healthy,0,WO200491,360.93
2026-07-02,ENG-011,36,2026-01-02 12:00:00,642.84,1592.56,1414.37,553.83,2388.19,9036.39,47.69,521.23,2388.08,8114.49,8.3958,391.0,-0.035094,0.012314,0.014808,Healthy,0,WO663867,
2026-07-02,ENG-011,37,2026-01-02 13:00:00,642.64,1596.7,1400.39,553.03,2388.15,9040.66,47.53,520.79,2388.2,8115.11,8.4183,393.0,-0.036869,0.161422,0.003281,Healthy,0,WO826792,1863.07
2026-07-02,ENG-011,38,2026-01-02 14:00:00,642.91,1587.31,1408.49,553.2,2388.13,9039.7,47.71,521.61,2388.09,8118.23,8.4369,393.0,-0.024927,0.15779,0.001851,Healthy,0,WO800606,1711.94
2026-07-02,ENG-011,39,2026-01-02 15:00:00,641.97,1590.62,1415.24,552.99,2388.15,9038.86,47.69,521.33,2388.1,8121.37,8.4684,392.0,-0.032,0.151115,0.004136,Healthy,0,WO432944,299.16
2026-07-02,ENG-011,40,2026-01-02 16:00:00,643.04,1585.89,1408.39,552.93,2388.16,9040.45,47.53,521.49,2388.13,8119.97,8.4284,394.0,-0.039162,0.208622,0.002845,Warning,1,WO850491,2242.43
2026-07-02,ENG-011,41,2026-01-02 17:00:00,642.5,1595.86,1409.37,553.03,2388.13,9040.88,47.66,521.35,2388.16,8121.3,8.4079,392.0,-0.000744,0.091801,0.002878,Healthy,0,WO250524,2858.13
2026-07-02,ENG-011,42,2026-01-02 18:00:00,643.06,1581.44,1403.07,553.48,2388.12,9034.66,47.71,521.19,2388.12,8124.58,8.4389,392.0,-0.031373,0.128506,0.004473,Healthy,0,WO209854,1673.27
2026-07-02,ENG-011,43,2026-01-02 19:00:00,642.87,1586.81,1404.99,553.33,2388.17,9041.42,47.46,520.57,2388.14,8115.16,8.4373,392.0,-0.05096,0.092743,0.010341,Healthy,0,WO356601,2868.63
2026-07-02,ENG-011,44,2026-01-02 20:00:00,642.69,1598.04,1414.05,553.62,2388.1,9040.69,47.55,521.13,2388.12,8122.51,8.4527,392.0,-0.01587,0.202948,0.00092,Healthy,0,WO603387,2675.52
2026-07-02,ENG-011,45,2026-01-02 21:00:00,643.13,1588.86,1408.27,553.0,2388.15,9041.16,47.52,521.01,2388.12,8118.02,8.4002,393.0,-0.022295,0.066322,0.001214,Healthy,0,WO648880,
2026-07-02,ENG-011,46,2026-01-02 22:00:00,642.62,1601.84,1409.45,553.93,2388.15,9036.82,47.59,521.59,2388.18,8113.25,8.4345,392.0,-0.034334,0.154806,0.003848,Healthy,0,WO543182,1284.28
2026-07-02,ENG-011,47,2026-01-02 23:00:00,643.09,1592.58,1407.72,553.35,2388.2,9038.0,47.59,521.41,2388.14,8122.26,8.4058,393.0,-0.029411,0.121465,0.00267,Healthy,0,WO684217,2037.17
2026-07-02,ENG-011,48,2026-01-03 00:00:00,642.68,1592.18,1403.08,552.94,2388.19,9033.78,47.62,521.12,2388.15,8120.76,8.4536,394.0,-0.047253,0.190867,0.008641,Healthy,0,WO305483,
2026-07-02,ENG-011,49,2026-01-03 01:00:00,642.89,1587.08,1410.75,552.83,2388.15,9039.18,47.63,521.23,2388.16,8122.95,8.4528,394.0,-0.052752,0.355932,0.001976,Warning,1,WO307285,5519.26
